437039	1039	2.0
1360335	4913	1.0
3319244	1371	2.0
4104458	2456	2.0
5860433	13238	2.0
6945700	2577	1.0
8296631	14750	1.0
9695070	4929	1.0
10080137	8146	2.0
10678420	1333	2.0
11960004	2456	5.0
13817054	1371	1.0
17929709	2644	2.0
20163119	403	5.0
20520027	2253	2.0
21039974	2456	1.0
22994261	3336	2.0
23180180	17305	2.0
25665935	390	4.0
27614353	3520	4.0
28899189	523	5.0
29052925	2644	3.0
29541245	92	1.0
30900723	7878	1.0
33364285	1371	2.0
35938722	1405	2.0
36590093	1089	2.0
37131788	2456	1.0
38409441	1405	2.0
40624631	2456	2.0
40998151	2133	1.0
41095826	403	1.0
41384280	979	2.0
42568187	2456	1.0
44185852	2644	1.0
44421158	523	1.0
44829567	7878	2.0
45904679	8270	1.0
47821460	6463	1.0
49237446	1333	2.0
51566324	822	1.0
53793226	3520	1.0
54310950	9439	2.0
54739677	2456	4.0
55659790	85	3.0
57222798	366	3.0
58413725	14333	1.0
60842448	2456	4.0
61679073	85	2.0
61883894	2456	2.0
62642623	2456	1.0
62954197	523	2.0
63816737	6536	2.0
64011398	6346	1.0
64446084	395	5.0
64794806	1613	1.0
67724843	2456	1.0
68434138	769	1.0
70089197	523	4.0
72748055	2055	3.0
74885849	2577	1.0
75525164	1618	2.0
75704319	2644	2.0
76610483	11529	1.0
79111010	1405	1.0
81736407	2644	3.0
82390766	85	2.0
84580037	2486	3.0
85925789	1040	1.0
87573380	2644	4.0
88341496	1089	1.0
90168528	8147	1.0
91944213	4629	3.0
92777567	6349	1.0
94833202	2456	1.0
95300745	2929	1.0
98070895	1405	2.0
99056903	2644	1.0
101786340	2577	2.0
103009204	2456	2.0
103824384	3377	2.0
104038119	523	1.0
104211177	382	1.0
105056019	4570	3.0
106305762	2456	1.0
106814840	822	2.0
106819600	2577	1.0
108217161	403	3.0
108811598	822	3.0
109925391	6285	1.0
111541712	1089	3.0
112811916	386	1.0
113431125	8270	2.0
114276750	1039	1.0
