437039	4372	1.0
437039	6130	1.0
437039	261706	1.0
437039	29353	1.0
437039	119926	1.0
437039	119926	1.0
437039	4355	1.0
437039	3718	1.0
437039	116520	1.0
437039	432104	1.0
437039	159118	1.0
437039	8051	1.0
437039	5128	1.0
437039	210653	1.0
437039	4355	1.0
1360335	140384	1.0
1360335	63022	1.0
1360335	4913	1.0
1360335	183763	1.0
1360335	140358	1.0
1360335	1929	1.0
1360335	4873	1.0
1360335	50962	1.0
1360335	50962	1.0
1360335	172116	1.0
1360335	4840	1.0
1360335	39464	1.0
1360335	87125	1.0
1360335	27099	1.0
1360335	1929	1.0
3319244	6079	1.0
3319244	34607	1.0
3319244	34615	1.0
3319244	34575	1.0
3319244	24694	1.0
3319244	1341	1.0
3319244	13176	1.0
3319244	1367	1.0
3319244	2585	1.0
3319244	6100	1.0
3319244	83699	1.0
3319244	158510	1.0
3319244	11684	1.0
3319244	55449	1.0
3319244	7855	1.0
4104458	3339	1.0
4104458	3283	1.0
4104458	1822	1.0
4104458	3339	1.0
4104458	30115	1.0
4104458	380	1.0
4104458	44872	1.0
4104458	19938	1.0
4104458	19938	1.0
4104458	3253	1.0
4104458	63031	1.0
4104458	16476	1.0
4104458	19951	1.0
4104458	37410	1.0
4104458	5565	1.0
5860433	1028	1.0
5860433	6026	1.0
5860433	130570	1.0
5860433	69463	1.0
5860433	5708	1.0
5860433	44937	1.0
5860433	45704	1.0
5860433	7885	1.0
5860433	22502	1.0
5860433	7885	1.0
5860433	6522	1.0
5860433	15688	1.0
5860433	48970	1.0
5860433	78125	1.0
5860433	22502	1.0
6945700	58553	1.0
6945700	95	1.0
6945700	58553	1.0
6945700	14172	1.0
6945700	42989	1.0
6945700	70613	1.0
6945700	24133	1.0
6945700	70627	1.0
6945700	17289	1.0
6945700	11435	1.0
6945700	390	1.0
6945700	11480	1.0
6945700	2440	1.0
6945700	18702	1.0
6945700	63010	1.0
8296631	737	1.0
8296631	406	1.0
8296631	26391	1.0
8296631	31451	1.0
8296631	771	1.0
8296631	27626	1.0
8296631	9860	1.0
8296631	14750	1.0
8296631	364	1.0
8296631	369	1.0
8296631	9847	1.0
8296631	13484	1.0
8296631	359	1.0
8296631	2780	1.0
8296631	26394	1.0
9695070	20649	1.0
9695070	12407	1.0
9695070	28632	1.0
9695070	35780	1.0
9695070	42925	1.0
9695070	645	1.0
9695070	42998	1.0
9695070	45773	1.0
9695070	14495	1.0
9695070	4929	1.0
9695070	17314	1.0
9695070	14623	1.0
9695070	7341	1.0
9695070	2779	1.0
9695070	17273	1.0
10080137	10203	1.0
10080137	404582	1.0
10080137	91562	1.0
10080137	29107	1.0
10080137	6022	1.0
10080137	64120	1.0
10080137	33900	1.0
10080137	14578	1.0
10080137	155971	1.0
10080137	47593	1.0
10080137	321549	1.0
10080137	2297	1.0
10080137	71326	1.0
10080137	51894	1.0
10080137	14985	1.0
10678420	59712	1.0
10678420	1118	1.0
10678420	4629	1.0
10678420	68051	1.0
10678420	1356	1.0
10678420	955	1.0
10678420	1356	1.0
10678420	1338	1.0
10678420	123250	1.0
10678420	8980	1.0
10678420	1118	1.0
10678420	17353	1.0
10678420	8046	1.0
10678420	1669	1.0
10678420	13800	1.0
11960004	3290	1.0
11960004	6300	1.0
11960004	19147	1.0
11960004	18774	1.0
11960004	79453	1.0
11960004	1908	1.0
11960004	19147	1.0
11960004	2644	1.0
11960004	79334	1.0
11960004	12701	1.0
11960004	2055	1.0
11960004	79334	1.0
11960004	523	1.0
11960004	7418	1.0
11960004	95976	1.0
13817054	447	1.0
13817054	3605	1.0
13817054	8102	1.0
13817054	8085	1.0
13817054	411056	1.0
13817054	1371	1.0
13817054	164	1.0
13817054	9997	1.0
13817054	27262	1.0
13817054	8114	1.0
13817054	64429	1.0
13817054	104785	1.0
13817054	1056	1.0
13817054	449	1.0
13817054	1111	1.0
17929709	29353	1.0
17929709	444	1.0
17929709	297827	1.0
17929709	11684	1.0
17929709	11684	1.0
17929709	3388	1.0
17929709	85	1.0
17929709	297827	1.0
17929709	39117	1.0
17929709	46666	1.0
17929709	444	1.0
17929709	46666	1.0
17929709	461	2.0
17929709	46802	2.0
17929709	23400	2.0
20163119	7022	1.0
20163119	329	1.0
20163119	321	1.0
20163119	761	1.0
20163119	789	1.0
20163119	756	1.0
20163119	3438	1.0
20163119	11276	1.0
20163119	30325	1.0
20163119	913	1.0
20163119	3512	1.0
20163119	6003	1.0
20163119	6011	1.0
20163119	80	1.0
20163119	731	1.0
20520027	92916	1.0
20520027	22776	1.0
20520027	72868	1.0
20520027	54648	1.0
20520027	920	1.0
20520027	12678	1.0
20520027	92916	1.0
20520027	115654	1.0
20520027	115654	1.0
20520027	12678	1.0
20520027	22776	1.0
20520027	54648	1.0
20520027	65831	1.0
20520027	12678	1.0
20520027	22776	1.0
21039974	11469	1.0
21039974	19259	1.0
21039974	35780	1.0
21039974	13606	1.0
21039974	11499	1.0
21039974	1713	1.0
21039974	4834	1.0
21039974	19259	1.0
21039974	2508	1.0
21039974	2601	1.0
21039974	1638	1.0
21039974	4824	1.0
21039974	17627	1.0
21039974	765	1.0
21039974	2601	1.0
22994261	59674	1.0
22994261	461	1.0
22994261	59676	1.0
22994261	59674	1.0
22994261	84733	1.0
22994261	198842	2.0
22994261	444	2.0
22994261	75272	2.0
22994261	141107	2.0
22994261	441	2.0
22994261	449	2.0
22994261	59668	2.0
22994261	59691	2.0
22994261	441	2.0
22994261	59691	2.0
23180180	23314	1.0
23180180	60205	1.0
23180180	9815	1.0
23180180	44408	1.0
23180180	6536	1.0
23180180	2321	1.0
23180180	29976	1.0
23180180	2321	1.0
23180180	100568	1.0
