18	1683	5
33	230	3
38	296	3
58	66	1
63	541	5
73	3596	3
109	3675	4
110	3316	1
120	2664	3
122	112	3
126	2943	5
134	3783	5
156	1197	4
165	3704	3
169	2937	4
170	1204	5
176	3391	4
180	3514	3
203	3262	2
237	2081	4
240	1909	3
251	3916	4
252	2723	3
259	3916	4
265	1393	4
268	1381	2
287	1747	4
289	1785	4
294	1711	2
301	413	1
309	2951	4
327	3946	1
328	667	2
337	3471	4
360	1197	5
366	1007	3
385	933	5
386	541	5
402	3616	2
413	2384	5
418	47	5
425	1294	4
426	15	2
431	1259	5
432	3004	4
435	3175	3
444	2160	4
445	2779	3
450	3210	3
461	2819	4
464	2571	5
467	1250	1
471	2034	2
475	1194	4
493	348	4
498	923	3
500	1480	2
505	1641	4
520	2243	5
522	2011	3
523	3740	3
551	3157	2
552	110	5
553	2321	4
558	589	4
567	3543	4
570	3948	3
571	1805	4
595	454	5
604	3893	3
615	2396	4
620	719	2
623	3683	5
629	1588	4
639	839	3
648	2926	4
663	2903	3
671	1090	3
672	2278	3
674	903	5
676	3513	3
677	2583	4
682	1222	5
685	2770	3
691	2173	5
692	3081	4
693	3173	2
704	2701	1
707	1644	3
709	2061	5
711	2947	5
721	1957	3
722	2359	5
725	3462	5
726	736	4
737	2810	4
741	3572	2
748	26	5
752	1225	3
757	3705	3
764	2862	5
780	519	1
781	2572	5
800	1298	1
805	140	4
818	2353	4
819	1059	5
824	2529	3
828	1541	3
839	2873	3
846	858	5
848	3882	4
868	2279	4
869	2042	3
872	923	5
887	858	5
909	3755	4
913	2797	5
926	1032	3
958	1300	3
964	551	4
965	1912	4
966	1482	3
968	1236	4
970	427	2
976	2701	3
977	2231	4
979	1581	4
985	296	5
990	3261	3
999	193	2
1004	3804	2
1005	2348	4
1015	2070	5
1017	1322	1
1018	318	5
1020	1339	4
1029	2550	1
1033	2402	4
1044	661	4
1050	3513	3
1062	3863	5
1072	2791	4
1082	780	4
1086	3827	2
1087	3524	4
1103	1258	4
1104	2395	3
1114	933	5
1115	1222	3
1116	1257	5
1119	2392	3
1124	700	4
1125	2269	4
1131	1307	5
1155	1034	4
1158	217	2
1160	2701	3
1182	3435	5
1184	2392	2
1185	50	4
1198	1198	5
1204	420	3
1212	2605	3
1217	3624	4
1218	2340	3
1235	2269	4
1242	1263	3
1246	2664	4
1251	2762	4
1259	1270	5
1285	3192	3
1292	3578	5
1303	3007	3
1306	2628	3
1324	2019	5
1325	3952	4
1341	1328	1
1347	3081	3
1357	2113	1
1358	1556	1
1388	1909	3
1390	1735	4
1393	2318	4
1403	198	2
1408	1321	5
1410	1225	5
1418	2153	2
1419	3534	4
1421	1357	4
1436	800	4
1437	1722	3
1450	1997	5
1458	1748	4
1482	903	5
1483	3617	1
1489	3879	1
1495	455	1
1497	2617	4
1509	71	3
1511	2065	3
1523	3062	4
1528	2804	5
1532	2093	5
1538	102	3
1551	3503	4
1563	3	3
1577	1258	4
1583	2174	3
1594	3925	3
1595	2915	4
1628	2268	4
1629	380	4
1631	2160	5
1642	2034	2
1647	1646	3
1650	3481	5
1690	3864	3
1712	94	3
1716	3949	3
1734	3068	4
1740	3930	3
1741	2620	4
1768	2520	3
1769	2987	3
1776	1947	1
1779	2672	4
1790	3392	1
1796	3199	4
1802	154	4
1820	2291	3
1837	216	1
1839	2002	4
1845	1284	5
1850	3793	5
1854	1283	3
1859	1721	1
1874	2194	3
1879	3551	4
1883	783	4
1885	2700	5
1896	1387	5
1897	916	5
1899	3110	4
1901	356	4
1908	1250	4
1922	506	4
1928	1466	4
1934	2987	3
1947	1211	5
1970	1267	5
1975	1201	5
1977	3083	4
1978	1021	2
1981	2186	5
1985	1438	5
1995	3784	4
2032	1687	4
2035	2202	4
2046	41	3
2060	1954	5
2067	2470	4
2081	3316	3
2082	216	5
2091	2017	3
2100	32	4
2104	296	5
2114	2315	3
2116	640	3
2118	1968	3
2147	673	2
2154	3114	5
2170	2145	3
2175	1266	4
2197	3565	3
2206	500	3
2211	3189	4
2214	1191	4
2215	3527	4
2216	2622	2
2236	3824	4
2239	527	5
2244	564	1
2256	434	3
2266	318	5
2293	266	3
2294	1183	4
2304	2722	4
2337	1597	2
2338	2762	5
2354	2613	4
2362	1449	3
2370	1961	4
2374	376	4
2389	319	4
2390	3916	4
2404	2701	1
2414	1249	5
2446	3893	1
2454	3623	2
2457	1288	3
2458	2867	4
2469	1240	5
2478	911	3
2491	2161	3
2496	1303	5
2501	903	5
2521	1968	5
2528	3298	2
2536	195	3
2545	2313	4
2552	3704	3
2557	1645	4
2562	48	3
2565	3512	4
2566	1094	1
2567	405	1
2581	905	5
2593	628	5
2604	3538	3
2609	3513	5
2621	364	5
2631	3730	5
2635	1977	4
2641	3428	4
2643	968	2
2654	539	4
2664	3173	3
2669	3908	3
2680	86	4
2684	1653	4
2685	3325	3
2688	1654	3
2691	2871	5
2692	371	3
2715	1376	4
2727	1907	4
2728	3147	5
2734	648	3
2736	1304	4
2748	2600	4
2750	3418	4
2751	2301	3
2756	2762	4
2769	2043	3
2772	3897	2
2773	3578	3
2774	2520	3
2837	2424	3
2855	2683	5
2859	3317	5
2864	2337	3
2878	3646	2
2882	2268	4
2892	3479	5
2896	3861	3
2901	2583	4
2918	3859	3
2919	3438	4
2942	1348	4
2948	3327	5
2949	3301	3
2951	1179	4
2962	3190	2
2985	497	4
2990	468	2
2995	50	5
2999	126	2
3012	3300	1
3024	3316	4
3042	2699	3
3046	3863	4
3052	3754	2
3053	3476	4
3058	3255	4
3066	1370	4
3072	1455	4
3073	3363	5
3085	1801	3
3088	2248	3
3092	1077	4
3099	3555	4
3108	210	3
3112	2011	3
3113	3481	3
3116	3324	4
3123	2138	3
3126	2028	4
3131	1206	5
3140	158	3
3145	296	4
3146	1220	3
3148	296	5
3150	2908	5
3169	3418	3
3192	1729	3
3193	1862	2
3198	1617	4
3208	296	5
3213	260	5
3216	1960	4
3218	3114	4
3224	1295	5
3228	1623	2
3229	3746	4
3261	3854	2
3274	2617	4
3278	3341	5
3294	2338	2
3301	3706	4
3310	1732	5
3329	2321	3
3331	3273	4
3333	1136	5
3343	3798	4
3349	2161	5
3360	915	4
3371	2640	4
3378	1079	5
3395	3146	4
3408	3074	5
3411	3175	3
3412	1210	4
3413	3135	5
3417	908	5
3424	3510	5
3436	3689	2
3450	3163	1
3452	2427	5
3453	2275	1
3471	3275	4
3475	2144	2
3492	3948	4
3500	2532	2
3504	922	4
3506	293	4
3509	1991	1
3514	1952	5
3515	529	5
3516	3871	3
3517	368	5
3522	1597	5
3529	160	2
3532	36	5
3538	491	3
3547	2916	4
3558	832	5
3589	2269	2
3598	147	1
3603	332	1
3620	1060	5
3624	3510	3
3626	1266	4
3635	3099	2
3646	306	5
3649	2000	4
3651	2683	4
3652	2195	2
3654	1466	4
3663	2409	4
3665	344	4
3679	2003	4
3690	319	3
3692	1645	4
3699	898	5
3706	2942	5
3715	1760	3
3731	3342	4
3736	2762	5
3751	1608	3
3759	919	5
3771	1626	1
3778	1645	5
3779	2130	3
3792	524	5
3793	2169	4
3796	2881	4
3801	2149	4
3806	1325	2
3819	1214	4
3837	2011	3
3839	637	4
3840	141	3
3844	1992	5
3847	47	3
3850	1863	2
3871	2997	5
3873	2384	2
3879	2355	3
3885	1061	2
3890	457	4
3891	1962	4
3892	1646	1
3895	1265	3
3898	953	5
3903	2119	2
3917	2628	4
3922	3476	2
3929	2807	2
3944	1246	4
3946	1552	3
3962	3714	3
3987	3616	3
3989	307	5
3990	3805	3
3997	1626	3
4002	3179	2
4015	3384	3
4032	2478	4
4034	1090	5
4049	2818	1
4075	1265	2
4076	1476	4
4079	3035	4
4081	3178	4
4101	3511	3
4104	608	4
4111	3578	4
4114	1488	3
4125	1517	2
4131	3384	2
4133	736	3
4148	2126	2
4152	1252	3
4167	1333	5
4168	55	4
4169	1804	2
4183	2643	1
4186	1943	3
4190	1380	5
4204	3408	5
4208	2671	4
4221	246	4
4238	3615	2
4242	785	4
4251	350	4
4257	3225	2
4281	2822	3
4284	2807	1
4291	1924	1
4312	1267	5
4315	2571	5
4333	2448	2
4342	2706	5
4360	54	3
4364	2119	2
4381	3318	4
4411	3197	4
4417	3476	4
4420	1248	4
4425	2504	3
4426	2109	3
4433	432	3
4437	1625	4
4454	1590	1
4476	3770	2
4485	329	4
4487	442	4
4489	1499	3
4499	2118	5
4502	2455	4
4505	1007	4
4516	1729	5
4517	1059	4
4522	3863	1
4524	3421	4
4528	1721	4
4531	3000	5
4532	1645	3
4540	2746	3
4557	1701	4
4588	3418	5
4590	1617	4
4591	36	4
4593	991	3
4605	3107	3
4608	1196	4
4609	674	4
4610	2395	4
4613	593	4
4618	2699	3
4627	1203	5
4635	1248	4
4643	1909	3
4645	1265	3
4647	351	3
4653	1120	3
4654	1408	2
4666	2135	3
4671	1385	5
4675	586	3
4688	1639	5
4689	3593	1
4694	3175	4
4711	2948	5
4717	1380	4
4721	2600	4
4725	1992	3
4737	1958	5
4738	2914	5
4740	539	5
4746	3441	2
4748	3948	4
4754	3261	5
4759	3809	4
4779	3798	4
4780	3176	4
4797	2694	4
4808	3366	3
4809	3720	3
4812	2260	4
4817	508	5
4818	1282	4
4828	2558	3
4831	2739	5
4842	3747	4
4865	1948	3
