18	2858	5
18	260	5
18	1196	5
18	1210	5
18	1198	5
18	1580	5
18	2628	4
18	296	5
18	1097	5
18	2916	3
18	1	4
18	3578	4
18	1240	5
18	50	5
18	1387	4
33	2858	4
33	260	5
33	1196	5
33	1270	4
33	2571	3
33	593	5
33	527	3
33	608	4
33	2396	2
33	110	2
33	296	3
33	2716	4
33	1097	4
33	318	5
33	2916	4
38	2396	5
38	296	3
38	1	5
38	356	4
38	377	4
38	1704	5
38	1573	4
38	2355	4
38	588	4
38	39	4
38	1393	5
38	47	4
38	1917	3
38	3623	3
38	357	5
58	260	5
58	1196	4
58	1210	5
58	1198	5
58	1270	4
58	480	4
58	608	5
58	1580	5
58	1197	5
58	2997	5
58	2396	5
58	110	4
58	296	5
58	1617	5
58	2916	3
63	2396	4
63	2997	3
63	2762	4
63	2716	4
63	541	5
63	2987	4
63	3175	4
63	3114	5
63	912	4
63	3793	2
63	2699	3
63	223	5
63	2959	2
63	750	5
63	2706	4
73	2858	5
73	1196	5
73	1198	4
73	2028	5
73	1270	4
73	589	4
73	2571	5
73	480	3
73	1580	3
73	110	5
73	2628	3
73	2716	5
73	1265	5
73	1	3
73	3578	5
109	260	4
109	1196	4
109	1198	5
109	1270	4
109	480	4
109	1580	5
109	1	4
109	1291	5
109	919	4
109	1193	2
109	2355	4
109	1374	4
109	1304	4
109	750	4
109	2115	5
110	2858	5
110	480	3
110	2628	3
110	296	5
110	1617	5
110	356	4
110	3578	5
110	1213	5
110	648	3
110	3793	4
110	1544	3
110	3481	4
110	47	5
110	1089	5
110	3623	3
120	2858	4
120	1198	4
120	2028	3
120	480	2
120	593	4
120	527	5
120	608	3
120	296	5
120	457	2
120	1214	2
120	3578	4
120	50	4
120	2791	4
120	1036	1
120	1213	5
122	2858	4
122	260	3
122	1196	4
122	1210	4
122	1198	4
122	2028	4
122	2571	3
122	1580	2
122	2628	3
122	858	3
122	457	4
122	3578	1
122	1387	2
122	1291	4
122	1220	4
126	858	4
126	3578	4
126	1036	1
126	1221	4
126	1307	2
126	1220	4
126	648	4
126	3418	5
126	969	4
126	2947	5
126	2248	4
126	2369	5
126	1179	3
126	902	5
126	1296	2
134	2858	5
134	260	5
134	2571	3
134	480	4
134	110	3
134	2628	3
134	1265	3
134	2916	2
134	457	4
134	1	4
134	356	5
134	3578	5
134	2791	5
134	377	3
134	780	3
156	2858	5
156	1197	4
156	2396	5
156	2997	5
156	1617	3
156	2716	3
156	356	4
156	1	5
156	2791	3
156	377	4
156	1307	5
156	3175	5
156	1721	4
156	912	5
156	648	5
165	2858	5
165	260	5
165	1196	4
165	1210	5
165	1198	3
165	608	5
165	2997	4
165	296	4
165	1214	4
165	50	5
165	1387	3
165	2791	5
165	1200	5
165	541	3
165	2918	3
169	260	5
169	1196	5
169	1210	5
169	1198	5
169	1270	5
169	589	5
169	2571	5
169	480	5
169	593	4
169	527	4
169	1580	4
169	1197	4
169	2997	5
169	2762	4
169	2628	5
170	260	5
170	1196	5
170	1210	5
170	1270	4
170	2571	5
170	480	3
170	593	5
170	527	5
170	2997	5
170	110	5
170	1617	4
170	1097	5
170	3578	5
170	1240	4
170	1387	5
176	2716	5
176	1307	4
176	2000	5
176	1968	5
176	2797	4
176	1220	5
176	2406	4
176	1544	3
176	1394	4
176	2100	4
176	2011	5
176	1079	4
176	2054	3
176	2746	1
176	3033	4
180	2858	5
180	608	4
180	296	5
180	3578	2
180	1221	5
180	1193	5
180	1573	3
180	2599	3
180	3481	4
180	1094	4
180	3751	4
180	3753	3
180	3408	3
180	3897	4
180	3006	3
203	2028	4
203	1270	1
203	593	4
203	527	3
203	110	3
203	32	4
203	1784	1
203	1393	3
203	1094	2
203	2890	3
203	1396	3
203	2268	4
203	1682	2
203	25	3
203	1653	2
237	260	4
237	1210	3
237	1198	4
237	1270	5
237	593	4
237	1580	4
237	2762	5
237	318	4
237	1265	5
237	356	4
237	3578	5
237	1387	4
237	2791	3
237	1291	4
237	1136	4
240	1196	4
240	1210	4
240	1198	3
240	608	4
240	1580	3
240	2762	4
240	2716	3
240	1097	5
240	1265	3
240	1214	4
240	356	4
240	3578	5
240	1240	3
240	50	5
240	1291	4
251	1270	4
251	480	3
251	1580	4
251	110	4
251	2716	4
251	2916	3
251	377	3
251	1307	4
251	780	2
251	2000	4
251	1259	3
251	2174	4
251	1968	3
251	32	2
251	1220	4
252	2858	5
252	2028	4
252	589	5
252	480	3
252	3578	4
252	780	3
252	380	5
252	733	3
252	3418	4
252	3481	5
252	3751	4
252	3702	5
252	1391	4
252	2692	4
252	1250	5
259	2858	4
259	260	4
259	1196	3
259	2028	4
259	2571	4
259	480	3
259	608	5
259	2997	4
259	2628	3
259	296	5
259	318	5
259	858	5
259	1214	5
259	3578	4
259	1036	3
265	1196	5
265	1270	3
265	480	2
265	608	4
265	1197	3
265	2396	4
265	318	4
265	2791	4
265	1307	4
265	1704	5
265	3114	5
265	1220	5
265	2657	4
265	39	1
265	1393	4
268	1196	4
268	1210	4
268	1198	4
268	1270	4
268	593	2
268	1580	5
268	2762	3
268	457	4
268	1036	4
268	377	5
268	1610	2
268	2987	4
268	2000	4
268	1704	4
268	2797	5
287	2858	5
287	2028	4
287	593	5
287	527	5
287	2396	4
287	296	4
287	2716	3
287	2987	3
287	1704	4
287	1213	4
287	1527	4
287	32	4
287	3418	3
287	1094	3
287	150	4
289	589	4
289	2571	3
289	593	4
289	527	4
289	2762	5
289	2628	3
289	2916	2
289	858	5
289	50	5
289	1387	5
289	1200	4
289	1036	4
289	1291	3
289	1221	5
289	377	4
294	1580	2
294	1193	4
294	34	4
294	2355	4
294	1784	2
294	357	3
294	1994	2
294	235	4
294	3809	4
294	1747	4
294	1569	3
294	1285	4
294	785	1
294	141	4
294	2359	5
301	1198	5
301	2028	5
301	1270	5
301	589	5
301	480	5
301	593	5
301	608	5
301	2997	5
301	2396	5
301	2762	5
301	110	5
301	2628	4
301	296	5
301	1617	5
301	318	5
309	2858	5
309	1198	4
309	2028	5
309	1270	4
309	2571	5
309	480	4
309	593	4
309	527	5
309	1197	4
309	2997	4
309	2396	4
309	110	5
309	296	4
309	1617	5
309	1097	4
327	260	2
327	1196	2
327	1198	3
327	527	5
327	608	4
327	1617	4
327	858	5
327	3578	4
327	1387	2
327	924	5
327	1213	4
327	1193	5
327	1222	5
327	750	5
327	1394	4
328	1198	4
328	2028	4
328	589	4
328	480	3
328	1580	3
328	110	5
328	2628	3
328	2916	4
328	457	3
328	377	3
328	1610	3
328	1527	3
328	2959	5
328	1356	3
328	1917	2
337	2858	5
337	1210	4
337	589	4
337	2571	5
337	480	5
337	527	5
337	110	5
337	2628	1
337	2916	4
337	457	3
337	356	5
337	1200	5
337	377	3
337	541	5
337	780	5
360	260	4
360	1210	4
360	1198	4
360	480	4
360	1197	5
360	457	4
360	2987	4
360	919	4
360	2355	4
360	648	3
360	1374	3
360	2406	3
360	1356	4
360	2115	4
360	1225	4
366	2858	5
366	1196	4
366	1198	5
366	2028	4
366	480	5
366	527	5
366	1580	5
366	296	3
366	1097	4
366	1265	5
366	858	5
366	457	4
366	1214	2
366	356	5
366	1	3
385	260	5
385	1196	5
385	2571	5
385	480	4
385	593	4
385	1197	5
385	2396	3
385	296	4
